ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Key,Version,IsLatest,Changes,Owner,Name,X,Y,Population,MajorityReligion,DefenseStrength,HitPoints,MaxHitPoints,IsCapital,IsPuppet,IsOccupied,IsCoastal,FoodStored,FoodPerTurn,ProductionStored,ProductionPerTurn,GoldPerTurn,SciencePerTurn,CulturePerTurn,FaithPerTurn,TourismPerTurn,HappinessDelta,RazingTurns,ResistanceTurns,BuildingCount,WonderCount,GreatWorkCount,CurrentProduction,ProductionTurnsLeft
1020,69,{},1761650068,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,50,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Venice,Cattaro,43,6,8,,5,314,314,0,1,0,1,119,14,22,10,6,3,1,1,0.0,6,0,0,7,0,0,Herbalist,1
1021,69,{},1761650081,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,71,0,"[""HitPoints"",""ProductionPerTurn"",""ProductionStored"",""Population"",""CurrentProduction"",""MaxHitPoints"",""SciencePerTurn"",""FoodPerTurn""]",Indonesia,Jakarta,30,10,5,,14,290,290,1,0,0,0,35,8,0,26,11,11,8,10,0.0,11,0,0,4,3,0,Smokehouse,1
1022,69,{},1761650081,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,29,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Indonesia,Surabaya,34,9,3,,13,274,274,0,0,0,0,18,2,28,11,4,3,1,3,0.0,5,0,0,2,0,0,Monument,3
1023,69,{},1761650081,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,72,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Korea,Seoul,19,10,5,,13,290,290,1,0,0,0,21,9,46,16,15,8,4,5,0.0,5,0,0,5,1,0,Market,4
1024,69,{},1761650081,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,29,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Korea,Busan,15,11,6,,5,298,298,0,0,0,1,24,10,16,4,4,1,3,3,0.0,2,0,0,3,0,0,Work Boat,6
1025,69,{},1761650081,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,12,0,"[""ProductionPerTurn"",""ProductionStored"",""FoodStored"",""GoldPerTurn"",""FoodPerTurn""]",Korea,Jeonju,12,15,2,,9,266,266,0,0,0,1,14,6,45,3,3,1,1,2,0.0,1,0,0,1,0,0,Granary,3
1026,69,{},1761650081,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,71,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",City-States,Ormus,9,18,8,,13,314,314,1,0,0,1,80,7,45,10,7,9,3,0,0.0,0,0,0,4,1,0,Galley,2
1027,69,{},1761650081,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,73,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""GoldPerTurn"",""FoodPerTurn""]",City-States,Dublin,25,5,5,,17,290,290,1,0,0,0,22,-2,28,18,9,9,3,0,0.0,0,0,0,6,1,0,Herbalist,2
1028,69,{},1761650081,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,72,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Marrakech,34,19,8,,15,314,314,1,0,0,1,77,7,24,9,16,8,3,0,0.0,0,0,0,4,1,0,Work Boat,2
1029,69,{},1761650081,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,71,0,"[""ProductionStored"",""CurrentProduction"",""ProductionTurnsLeft"",""DefenseStrength""]",City-States,Sofia,48,4,5,,13,290,290,1,0,0,1,37,0,0,16,10,10,3,0,0.0,0,0,0,5,1,0,Herbalist,3
1030,69,{},1761650081,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,72,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Lhasa,11,24,6,,15,298,298,1,0,0,1,92,6,31,8,15,9,3,0,0.0,0,0,0,5,1,0,Galley,4
1031,69,{},1761650081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,70,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Okilis,13,29,6,,13,298,298,1,0,0,1,50,4,9,9,6,9,3,0,0.0,0,0,0,3,1,0,Market,10
1032,69,{},1761650081,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,72,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""GoldPerTurn"",""FoodPerTurn""]",City-States,Nippur,21,3,5,,17,290,290,1,0,0,0,75,4,34,15,12,8,3,0,0.0,0,0,0,6,1,0,Forge,4
1033,69,{},1761650081,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,72,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""DefenseStrength""]",City-States,Geneva,4,4,7,,17,306,306,1,0,0,1,114,5,81,8,14,9,3,0,0.0,0,0,0,4,1,0,Forge,2
1034,70,{},1761650103,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,76,0,"[""ProductionStored"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Istanbul,6,11,8,,11,364,364,1,0,0,1,86,14,0,27,10,13,9,5,0.0,4,0,0,5,1,0,Walls,4
1035,70,{},1761650103,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,28,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",The Ottomans,Edirne,3,9,5,,5,290,290,0,0,0,1,44,11,5,3,0,1,2,0,0.0,1,0,0,2,0,0,Siege Foundry,14
1036,70,{},1761650103,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,14,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Ankara,9,6,2,,11,266,266,0,0,0,0,26,3,26,7,3,1,2,0,0.0,0,0,0,2,0,0,Granary,4
1037,70,{},1761650103,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,83,0,"[""HappinessDelta"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Venice,Venice,40,10,9,,13,322,322,1,0,0,1,168,24,58,22,19,11,7,4,0.0,6,0,0,5,3,0,Barracks,2
1038,70,{},1761650103,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,51,0,"[""ProductionPerTurn"",""ProductionStored"",""BuildingCount"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",Venice,Cattaro,43,6,8,,5,314,314,0,1,0,1,135,16,0,11,6,3,1,1,0.0,6,0,0,8,0,0,Barracks,8
1039,70,{},1761650103,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,73,0,"[""DefenseStrength""]",City-States,Geneva,4,4,7,,18,306,306,1,0,0,1,114,5,81,8,14,9,3,0,0.0,0,0,0,4,1,0,Forge,2
1040,70,{},1761650113,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,84,0,"[""ProductionPerTurn"",""GoldPerTurn""]",Venice,Venice,40,10,9,,13,322,322,1,0,0,1,168,24,58,23,20,11,7,4,0.0,6,0,0,5,3,0,Barracks,2
1041,70,{},1761650113,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,72,0,"[""ProductionPerTurn"",""BuildingCount"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored"",""DefenseStrength""]",Indonesia,Jakarta,30,10,5,,15,290,290,1,0,0,0,45,8,0,27,11,11,8,10,0.0,11,0,0,5,3,0,Market,3
1042,70,{},1761650113,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,30,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Indonesia,Surabaya,34,9,3,,13,274,274,0,0,0,0,22,2,39,10,4,3,1,3,0.0,5,0,0,2,0,0,Monument,2
1043,70,{},1761650113,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,73,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Korea,Seoul,19,10,5,,13,290,290,1,0,0,0,30,9,62,16,15,8,4,5,0.0,5,0,0,5,1,0,Market,3
1044,70,{},1761650113,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,30,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Korea,Busan,15,11,6,,5,298,298,0,0,0,1,35,10,20,4,4,1,3,3,0.0,2,0,0,3,0,0,Work Boat,5
1045,70,{},1761650113,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,13,0,"[""HappinessDelta"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",Korea,Jeonju,12,15,2,,9,266,266,0,0,0,1,21,7,49,3,3,1,1,2,0.0,2,0,0,1,0,0,Granary,2
1046,70,{},1761650113,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,72,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",City-States,Ormus,9,18,8,,13,314,314,1,0,0,1,89,9,56,9,7,9,3,0,0.0,0,0,0,4,1,0,Galley,1
1047,70,{},1761650113,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,74,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""GoldPerTurn"",""FoodPerTurn""]",City-States,Dublin,25,5,5,,17,290,290,1,0,0,0,22,-1,47,20,13,9,3,0,0.0,0,0,0,6,1,0,Herbalist,1
1048,70,{},1761650113,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,73,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",City-States,Marrakech,34,19,8,,15,314,314,1,0,0,1,85,8,34,9,16,8,3,0,0.0,0,0,0,4,1,0,Work Boat,1
1049,70,{},1761650113,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,72,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""GoldPerTurn""]",City-States,Sofia,48,4,5,,13,290,290,1,0,0,1,37,0,27,18,12,10,3,0,0.0,0,0,0,5,1,0,Herbalist,2
1050,70,{},1761650113,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,73,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Lhasa,11,24,6,,15,298,298,1,0,0,1,98,6,40,8,15,9,3,0,0.0,0,0,0,5,1,0,Galley,3
1051,70,{},1761650113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,71,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",City-States,Okilis,13,29,6,,13,298,298,1,0,0,1,58,8,18,6,6,9,3,0,0.0,0,0,0,3,1,0,Market,13
1052,70,{},1761650113,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,73,0,"[""ProductionPerTurn"",""ProductionStored"",""FoodStored"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn""]",City-States,Nippur,21,3,5,,15,290,290,1,0,0,0,81,6,48,14,14,8,3,0,0.0,0,0,0,6,1,0,Forge,4
1053,70,{},1761650113,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,74,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""GoldPerTurn""]",City-States,Geneva,4,4,7,,18,306,306,1,0,0,1,119,5,89,8,17,9,3,0,0.0,0,0,0,4,1,0,Forge,1
1054,71,{},1761650120,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,77,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Istanbul,6,11,8,,11,364,364,1,0,0,1,100,14,35,27,10,13,9,5,0.0,4,0,0,5,1,0,Walls,3
1055,71,{},1761650120,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,29,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Edirne,3,9,5,,5,290,290,0,0,0,1,55,11,8,3,0,1,2,0,0.0,1,0,0,2,0,0,Siege Foundry,13
1056,71,{},1761650120,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,15,0,"[""HitPoints"",""ProductionPerTurn"",""ProductionStored"",""Population"",""ProductionTurnsLeft"",""MaxHitPoints"",""FoodStored"",""FoodPerTurn""]",The Ottomans,Ankara,9,6,3,,11,274,274,0,0,0,0,1,2,33,9,3,1,2,0,0.0,0,0,0,2,0,0,Granary,3
1057,71,{},1761650120,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,85,0,"[""HappinessDelta"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",Venice,Venice,40,10,9,,13,322,322,1,0,0,1,193,25,81,23,20,11,7,4,0.0,7,0,0,5,3,0,Barracks,1
1058,71,{},1761650120,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,52,0,"[""HappinessDelta"",""ProductionStored"",""ProductionTurnsLeft"",""FaithPerTurn"",""FoodStored"",""GoldPerTurn""]",Venice,Cattaro,43,6,8,,5,314,314,0,1,0,1,151,16,18,11,7,3,1,2,0.0,7,0,0,8,0,0,Barracks,7
1059,71,{},1761650133,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,73,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Indonesia,Jakarta,30,10,5,,15,290,290,1,0,0,0,54,8,54,27,11,11,8,10,0.0,11,0,0,5,3,0,Market,2
1060,71,{},1761650133,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,31,0,"[""HappinessDelta"",""ProductionPerTurn"",""ProductionStored"",""BuildingCount"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored"",""CulturePerTurn"",""FoodPerTurn""]",Indonesia,Surabaya,34,9,3,,13,274,274,0,0,0,0,23,1,0,14,4,3,3,3,0.0,6,0,0,3,0,0,Granary,4
1061,71,{},1761650133,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,74,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""GoldPerTurn"",""FoodPerTurn""]",Korea,Seoul,19,10,5,,13,290,290,1,0,0,0,41,8,75,12,14,8,4,5,0.0,5,0,0,5,1,0,Market,2
1062,71,{},1761650133,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,31,0,"[""HappinessDelta"",""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""GoldPerTurn"",""FoodPerTurn""]",Korea,Busan,15,11,6,,5,298,298,0,0,0,1,46,11,25,5,2,1,3,3,0.0,3,0,0,3,0,0,Work Boat,3
1063,71,{},1761650133,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,14,0,"[""HitPoints"",""ProductionStored"",""Population"",""ProductionTurnsLeft"",""MaxHitPoints"",""FoodStored"",""FoodPerTurn""]",Korea,Jeonju,12,15,3,,9,274,274,0,0,0,1,0,8,52,3,3,1,1,2,0.0,2,0,0,1,0,0,Granary,1
1064,71,{},1761650133,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,73,0,"[""ProductionStored"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",City-States,Ormus,9,18,8,,13,314,314,1,0,0,1,99,10,0,9,7,9,3,0,0.0,0,0,0,4,1,0,Walls,9
1065,71,{},1761650133,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,75,0,"[""ProductionStored"",""BuildingCount"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored"",""GoldPerTurn"",""FoodPerTurn""]",City-States,Dublin,25,5,5,,17,290,290,1,0,0,0,24,2,0,20,11,9,3,0,0.0,0,0,0,7,1,0,Walls,2
1066,71,{},1761650133,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,74,0,"[""ProductionPerTurn"",""ProductionStored"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored"",""GoldPerTurn""]",City-States,Marrakech,34,19,8,,15,314,314,1,0,0,1,93,8,0,10,17,8,3,0,0.0,0,0,0,4,1,0,Galley,6
1067,71,{},1761650133,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,73,0,"[""ProductionStored"",""ProductionTurnsLeft"",""DefenseStrength""]",City-States,Sofia,48,4,5,,16,290,290,1,0,0,1,37,0,45,18,12,10,3,0,0.0,0,0,0,5,1,0,Herbalist,1
1068,71,{},1761650133,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,74,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""DefenseStrength""]",City-States,Lhasa,11,24,6,,12,298,298,1,0,0,1,104,6,48,8,15,9,3,0,0.0,0,0,0,5,1,0,Galley,2
1069,71,{},1761650133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,72,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",City-States,Okilis,13,29,6,,13,298,298,1,0,0,1,63,5,25,6,6,9,3,0,0.0,0,0,0,3,1,0,Market,5
1070,71,{},1761650133,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,74,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""GoldPerTurn"",""FoodPerTurn""]",City-States,Nippur,21,3,5,,15,290,290,1,0,0,0,81,0,64,16,12,8,3,0,0.0,0,0,0,6,1,0,Forge,2
1071,71,{},1761650133,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,75,0,"[""ProductionPerTurn"",""ProductionStored"",""BuildingCount"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored"",""SciencePerTurn"",""DefenseStrength"",""GoldPerTurn""]",City-States,Geneva,4,4,7,,16,306,306,1,0,0,1,124,5,0,12,13,10,3,0,0.0,0,0,0,5,1,0,Work Boat,3
1072,72,{},1761650137,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,78,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FaithPerTurn"",""FoodStored"",""CulturePerTurn"",""GoldPerTurn""]",The Ottomans,Istanbul,6,11,8,,11,364,364,1,0,0,1,119,14,58,27,11,13,10,6,0.0,4,0,0,5,1,0,Walls,2
1073,72,{},1761650137,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,30,0,"[""HappinessDelta"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Edirne,3,9,5,,5,290,290,0,0,0,1,66,11,11,3,0,1,2,0,0.0,0,0,0,2,0,0,Siege Foundry,12
1074,72,{},1761650137,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,16,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Ankara,9,6,3,,11,274,274,0,0,0,0,3,2,42,9,3,1,2,0,0.0,0,0,0,2,0,0,Granary,2
1075,72,{},1761650137,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,86,0,"[""HappinessDelta"",""HitPoints"",""ProductionPerTurn"",""ProductionStored"",""BuildingCount"",""Population"",""CurrentProduction"",""ProductionTurnsLeft"",""MaxHitPoints"",""FoodStored"",""SciencePerTurn"",""FoodPerTurn""]",Venice,Venice,40,10,10,,13,330,330,1,0,0,1,40,27,0,24,20,12,7,4,0.0,9,0,0,6,3,0,Market,4
1076,72,{},1761650137,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,53,0,"[""HappinessDelta"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Venice,Cattaro,43,6,8,,5,314,314,0,1,0,1,170,16,29,11,7,3,1,2,0.0,6,0,0,8,0,0,Barracks,2
1077,72,{},1761650150,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,74,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Indonesia,Jakarta,30,10,5,,15,290,290,1,0,0,0,63,8,81,27,11,11,8,10,0.0,11,0,0,5,3,0,Market,1
1078,72,{},1761650150,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,32,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",Indonesia,Surabaya,34,9,3,,13,274,274,0,0,0,0,24,2,14,14,4,3,3,3,0.0,6,0,0,3,0,0,Granary,3
1079,72,{},1761650150,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",Indonesia,Medan,37,15,1,,11,258,258,0,0,0,1,0,4,0,3,2,0,0,0,0.0,4,0,0,0,0,0,Forge,24
1080,72,{},1761650150,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,75,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""SciencePerTurn"",""DefenseStrength"",""GoldPerTurn""]",Korea,Seoul,19,10,5,,17,290,290,1,0,0,0,50,8,90,14,18,10,4,5,0.0,5,0,0,5,1,0,Market,1
1081,72,{},1761650150,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,32,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""GoldPerTurn"",""FoodPerTurn""]",Korea,Busan,15,11,6,,5,298,298,0,0,0,1,57,10,31,6,6,1,3,3,0.0,3,0,0,3,0,0,Work Boat,2
1082,72,{},1761650150,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,15,0,"[""HappinessDelta"",""ProductionPerTurn"",""ProductionStored"",""BuildingCount"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodStored"",""CulturePerTurn"",""GoldPerTurn"",""FoodPerTurn""]",Korea,Jeonju,12,15,3,,9,274,274,0,0,0,1,30,6,0,7,7,1,2,2,0.0,3,0,0,2,0,0,Work Boat,5
1083,72,{},1761650150,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",Korea,Daegu,24,14,1,,9,258,258,0,0,0,1,0,6,0,4,3,0,0,0,0.0,2,0,0,0,0,0,Council,14
1084,72,{},1761650150,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,74,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Ormus,9,18,8,,13,314,314,1,0,0,1,109,10,15,9,7,9,3,0,0.0,0,0,0,4,1,0,Walls,8
1085,72,{},1761650150,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,76,0,"[""ProductionPerTurn"",""ProductionStored"",""FoodStored"",""GoldPerTurn""]",City-States,Dublin,25,5,5,,17,290,290,1,0,0,0,26,2,69,16,15,9,3,0,0.0,0,0,0,7,1,0,Walls,2
1086,72,{},1761650150,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,75,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Marrakech,34,19,8,,15,314,314,1,0,0,1,101,8,14,10,17,8,3,0,0.0,0,0,0,4,1,0,Galley,5
1087,72,{},1761650150,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,74,0,"[""ProductionStored"",""BuildingCount"",""CurrentProduction"",""ProductionTurnsLeft"",""FoodPerTurn""]",City-States,Sofia,48,4,5,,16,290,290,1,0,0,1,37,2,0,18,12,10,3,0,0.0,0,0,0,6,1,0,Galley,3
1088,72,{},1761650150,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,75,0,"[""HitPoints"",""ProductionPerTurn"",""ProductionStored"",""Population"",""ProductionTurnsLeft"",""MaxHitPoints"",""FoodStored"",""DefenseStrength"",""FoodPerTurn""]",City-States,Lhasa,11,24,7,,14,306,306,1,0,0,1,16,4,56,11,15,9,3,0,0.0,0,0,0,5,1,0,Galley,1
1089,72,{},1761650150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,73,0,"[""ProductionPerTurn"",""ProductionStored"",""FoodStored"",""FoodPerTurn""]",City-States,Okilis,13,29,6,,13,298,298,1,0,0,1,71,8,70,5,6,9,3,0,0.0,0,0,0,3,1,0,Market,5
